geoid,geoid20,year,tot_units_count,li_units_count
1400000US06037212203,6037212203,2019,230,228
1400000US06037212204,6037212204,2019,216,214
1400000US06037212303,6037212303,2019,259,258
1400000US06037212304,6037212304,2019,0,0
1400000US06037212305,6037212305,2019,23,23
1400000US06037212306,6037212306,2019,40,40
1400000US06037212410,6037212410,2019,95,93
1400000US06037212420,6037212420,2019,80,79
1400000US06037212501,6037212501,2019,49,48
1400000US06037212502,6037212502,2019,59,59
1400000US06037212610,6037212610,2019,19,19
1400000US06037212620,6037212620,2019,0,0
1400000US06037212701,6037212701,2019,67,65
1400000US06037212702,6037212702,2019,0,0
1400000US06037212800,6037212800,2019,17,17
1400000US06037212900,6037212900,2019,30,30
1400000US06037213100,6037213100,2019,71,70
1400000US06037213201,6037213201,2019,221,218
1400000US06037213202,6037213202,2019,0,0
1400000US06037213310,6037213310,2019,0,0
1400000US06037213320,6037213320,2019,203,198
1400000US06037213401,6037213401,2019,0,0
1400000US06037213402,6037213402,2019,110,108
1400000US06037214000,6037214000,2019,0,0
1400000US06037214100,6037214100,2019,0,0
1400000US06037214400,6037214400,2019,0,0
1400000US06037214501,6037214501,2019,279,56
1400000US06037214503,6037214503,2019,0,0
1400000US06037214504,6037214504,2019,0,0
1400000US06037214505,6037214505,2019,0,0
1400000US06037214600,6037214600,2019,0,0
1400000US06037214700,6037214700,2019,0,0
1400000US06037214800,6037214800,2019,0,0
1400000US06037214902,6037214902,2019,0,0
1400000US06037214903,6037214903,2019,0,0
1400000US06037214904,6037214904,2019,0,0
1400000US06037215101,6037215101,2019,0,0
1400000US06037215102,6037215102,2019,0,0
1400000US06037216100,6037216100,2019,0,0
1400000US06037216201,6037216201,2019,0,0
1400000US06037216202,6037216202,2019,0,0
1400000US06037216301,6037216301,2019,0,0
1400000US06037216302,6037216302,2019,0,0
1400000US06037216401,6037216401,2019,49,48
1400000US06037216402,6037216402,2019,0,0
1400000US06037216700,6037216700,2019,0,0
1400000US06037216800,6037216800,2019,0,0
1400000US06037216901,6037216901,2019,0,0
1400000US06037216902,6037216902,2019,0,0
1400000US06037217001,6037217001,2019,41,41
1400000US06037217002,6037217002,2019,0,0
1400000US06037217101,6037217101,2019,0,0
1400000US06037217102,6037217102,2019,25,25
1400000US06037217200,6037217200,2019,0,0
1400000US06037218110,6037218110,2019,0,0
1400000US06037218120,6037218120,2019,36,35
1400000US06037218210,6037218210,2019,0,0
1400000US06037218220,6037218220,2019,0,0
1400000US06037218300,6037218300,2019,0,0
1400000US06037218400,6037218400,2019,0,0
1400000US06037218500,6037218500,2019,0,0
1400000US06037218600,6037218600,2019,0,0
1400000US06037218701,6037218701,2019,0,0
1400000US06037218702,6037218702,2019,98,96
1400000US06037218800,6037218800,2019,24,24
1400000US06037218900,6037218900,2019,56,56
1400000US06037219010,6037219010,2019,40,39
1400000US06037219020,6037219020,2019,0,0
1400000US06037219300,6037219300,2019,16,15
1400000US06037219500,6037219500,2019,0,0
1400000US06037219700,6037219700,2019,64,63
1400000US06037219800,6037219800,2019,0,0
1400000US06037219901,6037219901,2019,0,0
1400000US06037219902,6037219902,2019,0,0
1400000US06037220000,6037220000,2019,109,107
1400000US06037220100,6037220100,2019,185,182
1400000US06037221110,6037221110,2019,0,0
1400000US06037221120,6037221120,2019,0,0
1400000US06037221210,6037221210,2019,0,0
1400000US06037221220,6037221220,2019,30,29
1400000US06037221302,6037221302,2019,0,0
1400000US06037221303,6037221303,2019,0,0
1400000US06037221304,6037221304,2019,92,92
1400000US06037221401,6037221401,2019,0,0
1400000US06037221402,6037221402,2019,0,0
1400000US06037221500,6037221500,2019,212,209
1400000US06037221601,6037221601,2019,0,0
1400000US06037221602,6037221602,2019,0,0
1400000US06037221710,6037221710,2019,120,120
1400000US06037221810,6037221810,2019,19,18
1400000US06037221820,6037221820,2019,109,106
1400000US06037221900,6037221900,2019,170,167
1400000US06037222001,6037222001,2019,59,59
1400000US06037222002,6037222002,2019,33,32
1400000US06037222100,6037222100,2019,132,128
1400000US06037222200,6037222200,2019,12,11
1400000US06037222500,6037222500,2019,0,0
1400000US06037222600,6037222600,2019,113,111
1400000US06037222700,6037222700,2019,0,0
1400000US06037224010,6037224010,2019,395,389
1400000US06037224020,6037224020,2019,10,10
1400000US06037224200,6037224200,2019,30,29
1400000US06037224310,6037224310,2019,0,0
1400000US06037224320,6037224320,2019,0,0
1400000US06037224410,6037224410,2019,0,0
1400000US06037224420,6037224420,2019,50,49
1400000US06037224600,6037224600,2019,33,33
1400000US06037224701,6037224701,2019,0,0
1400000US06037224702,6037224702,2019,0,0
1400000US06037226001,6037226001,2019,0,0
1400000US06037226002,6037226002,2019,437,302
1400000US06037226410,6037226410,2019,7,7
1400000US06037226420,6037226420,2019,160,158
1400000US06037226701,6037226701,2019,0,0
1400000US06037226702,6037226702,2019,82,81
1400000US06037227010,6037227010,2019,85,84
1400000US06037227020,6037227020,2019,0,0
1400000US06037228100,6037228100,2019,0,0
1400000US06037228210,6037228210,2019,100,99
1400000US06037228220,6037228220,2019,24,23
1400000US06037228310,6037228310,2019,61,60
1400000US06037228320,6037228320,2019,83,81
1400000US06037228410,6037228410,2019,0,0
1400000US06037228420,6037228420,2019,0,0
1400000US06037228500,6037228500,2019,0,0
1400000US06037228600,6037228600,2019,62,61
1400000US06037228710,6037228710,2019,25,25
1400000US06037228720,6037228720,2019,0,0
1400000US06037228800,6037228800,2019,0,0
1400000US06037228900,6037228900,2019,0,0
1400000US06037229100,6037229100,2019,0,0
1400000US06037229200,6037229200,2019,136,134
1400000US06037229300,6037229300,2019,168,162
1400000US06037229410,6037229410,2019,0,0
1400000US06037229420,6037229420,2019,45,44
1400000US06037231100,6037231100,2019,0,0
1400000US06037231210,6037231210,2019,0,0
1400000US06037231220,6037231220,2019,215,211
1400000US06037231301,6037231301,2019,0,0
1400000US06037231302,6037231302,2019,0,0
1400000US06037231400,6037231400,2019,71,70
1400000US06037231500,6037231500,2019,61,59
1400000US06037231601,6037231601,2019,0,0
1400000US06037231602,6037231602,2019,0,0
1400000US06037231603,6037231603,2019,60,58
1400000US06037231710,6037231710,2019,43,43
1400000US06037231720,6037231720,2019,137,137
1400000US06037231800,6037231800,2019,0,0
1400000US06037231901,6037231901,2019,134,133
1400000US06037231902,6037231902,2019,77,74
1400000US06037232110,6037232110,2019,0,0
1400000US06037232120,6037232120,2019,259,251
1400000US06037232200,6037232200,2019,0,0
1400000US06037232300,6037232300,2019,49,48
1400000US06037232401,6037232401,2019,0,0
1400000US06037232402,6037232402,2019,0,0
1400000US06037232500,6037232500,2019,21,20
1400000US06037232601,6037232601,2019,0,0
1400000US06037232602,6037232602,2019,0,0
1400000US06037232701,6037232701,2019,0,0
1400000US06037232702,6037232702,2019,138,135
1400000US06037232800,6037232800,2019,43,42
1400000US06037234001,6037234001,2019,0,0
1400000US06037234002,6037234002,2019,29,29
1400000US06037234200,6037234200,2019,0,0
1400000US06037234301,6037234301,2019,0,0
1400000US06037234302,6037234302,2019,0,0
1400000US06037234501,6037234501,2019,32,31
1400000US06037234502,6037234502,2019,0,0
1400000US06037234600,6037234600,2019,70,69
1400000US06037234700,6037234700,2019,0,0
1400000US06037234800,6037234800,2019,0,0
1400000US06037234901,6037234901,2019,191,189
1400000US06037234902,6037234902,2019,57,56
1400000US06037235100,6037235100,2019,0,0
1400000US06037235201,6037235201,2019,0,0
1400000US06037235202,6037235202,2019,77,76
1400000US06037236001,6037236001,2019,0,0
1400000US06037236101,6037236101,2019,70,69
1400000US06037236102,6037236102,2019,0,0
1400000US06037236203,6037236203,2019,117,116
1400000US06037236204,6037236204,2019,38,31
1400000US06037236205,6037236205,2019,141,140
1400000US06037236206,6037236206,2019,0,0
1400000US06037236400,6037236400,2019,0,0
1400000US06037237101,6037237101,2019,158,157
1400000US06037237102,6037237102,2019,0,0
1400000US06037237201,6037237201,2019,75,75
1400000US06037237202,6037237202,2019,56,55
1400000US06037237300,6037237300,2019,0,0
1400000US06037237401,6037237401,2019,0,0
1400000US06037237402,6037237402,2019,19,19
1400000US06037237500,6037237500,2019,96,92
1400000US06037237600,6037237600,2019,31,30
1400000US06037237710,6037237710,2019,0,0
1400000US06037237720,6037237720,2019,84,82
1400000US06037237800,6037237800,2019,0,0
1400000US06037237900,6037237900,2019,0,0
1400000US06037238000,6037238000,2019,123,119
1400000US06037238100,6037238100,2019,0,0
1400000US06037238200,6037238200,2019,106,106
1400000US06037238310,6037238310,2019,0,0
1400000US06037238320,6037238320,2019,0,0
1400000US06037238400,6037238400,2019,216,214
1400000US06037239201,6037239201,2019,0,0
1400000US06037239202,6037239202,2019,49,48
1400000US06037239310,6037239310,2019,0,0
1400000US06037239320,6037239320,2019,0,0
1400000US06037239330,6037239330,2019,0,0
1400000US06037239501,6037239501,2019,0,0
1400000US06037239502,6037239502,2019,0,0
1400000US06037239601,6037239601,2019,30,30
1400000US06037239602,6037239602,2019,16,16
1400000US06037239701,6037239701,2019,59,58
1400000US06037239702,6037239702,2019,0,0
1400000US06037239801,6037239801,2019,0,0
1400000US06037239802,6037239802,2019,0,0
1400000US06037240010,6037240010,2019,0,0
1400000US06037240020,6037240020,2019,0,0
1400000US06037240200,6037240200,2019,298,285
1400000US06037240301,6037240301,2019,146,143
1400000US06037240302,6037240302,2019,62,60
1400000US06037240401,6037240401,2019,0,0
1400000US06037240402,6037240402,2019,31,31
1400000US06037240500,6037240500,2019,131,128
1400000US06037240600,6037240600,2019,38,38
1400000US06037240700,6037240700,2019,6,6
1400000US06037240800,6037240800,2019,22,22
1400000US06037240901,6037240901,2019,0,0
1400000US06037240902,6037240902,2019,0,0
1400000US06037241001,6037241001,2019,51,50
1400000US06037241002,6037241002,2019,0,0
1400000US06037241110,6037241110,2019,0,0
1400000US06037241120,6037241120,2019,0,0
1400000US06037241201,6037241201,2019,0,0
1400000US06037241202,6037241202,2019,0,0
1400000US06037241300,6037241300,2019,34,33
1400000US06037241400,6037241400,2019,37,27
1400000US06037242000,6037242000,2019,92,90
1400000US06037242100,6037242100,2019,115,113
1400000US06037242201,6037242201,2019,0,0
1400000US06037242202,6037242202,2019,102,100
1400000US06037242300,6037242300,2019,194,163
1400000US06037242600,6037242600,2019,0,0
1400000US06037242700,6037242700,2019,46,45
1400000US06037243001,6037243001,2019,0,0
1400000US06037243002,6037243002,2019,0,0
1400000US06037243100,6037243100,2019,168,166
1400000US06037261102,6037261102,2019,0,0
1400000US06037261103,6037261103,2019,0,0
1400000US06037261104,6037261104,2019,0,0
1400000US06037261200,6037261200,2019,0,0
1400000US06037262100,6037262100,2019,0,0
1400000US06037262200,6037262200,2019,0,0
1400000US06037262301,6037262301,2019,0,0
1400000US06037262302,6037262302,2019,0,0
1400000US06037262303,6037262303,2019,0,0
1400000US06037262400,6037262400,2019,0,0
1400000US06037262501,6037262501,2019,0,0
1400000US06037262601,6037262601,2019,0,0
1400000US06037262604,6037262604,2019,0,0
1400000US06037262704,6037262704,2019,0,0
1400000US06037262706,6037262706,2019,0,0
1400000US06037262802,6037262802,2019,0,0
1400000US06037264000,6037264000,2019,0,0
1400000US06037264102,6037264102,2019,0,0
1400000US06037264103,6037264103,2019,0,0
1400000US06037264303,6037264303,2019,0,0
1400000US06037264304,6037264304,2019,0,0
1400000US06037264305,6037264305,2019,0,0
1400000US06037264306,6037264306,2019,0,0
1400000US06037265100,6037265100,2019,0,0
1400000US06037265201,6037265201,2019,0,0
1400000US06037265203,6037265203,2019,0,0
1400000US06037265204,6037265204,2019,0,0
1400000US06037265301,6037265301,2019,0,0
1400000US06037265303,6037265303,2019,0,0
1400000US06037265304,6037265304,2019,0,0
1400000US06037265306,6037265306,2019,0,0
1400000US06037265307,6037265307,2019,0,0
1400000US06037265410,6037265410,2019,0,0
1400000US06037265420,6037265420,2019,0,0
1400000US06037265521,6037265521,2019,0,0
1400000US06037265522,6037265522,2019,0,0
1400000US06037265523,6037265523,2019,0,0
1400000US06037265524,6037265524,2019,0,0
1400000US06037265601,6037265601,2019,0,0
1400000US06037265602,6037265602,2019,0,0
1400000US06037265701,6037265701,2019,0,0
1400000US06037265702,6037265702,2019,0,0
1400000US06037267101,6037267101,2019,0,0
1400000US06037267102,6037267102,2019,0,0
1400000US06037267201,6037267201,2019,0,0
1400000US06037267202,6037267202,2019,0,0
1400000US06037267300,6037267300,2019,0,0
1400000US06037267403,6037267403,2019,0,0
1400000US06037267404,6037267404,2019,0,0
1400000US06037267405,6037267405,2019,0,0
1400000US06037267406,6037267406,2019,0,0
1400000US06037267502,6037267502,2019,0,0
1400000US06037267503,6037267503,2019,0,0
1400000US06037267504,6037267504,2019,0,0
1400000US06037267600,6037267600,2019,0,0
1400000US06037267700,6037267700,2019,0,0
1400000US06037267800,6037267800,2019,0,0
1400000US06037267901,6037267901,2019,0,0
1400000US06037267902,6037267902,2019,0,0
1400000US06037269000,6037269000,2019,0,0
1400000US06037269100,6037269100,2019,0,0
1400000US06037269300,6037269300,2019,0,0
1400000US06037269500,6037269500,2019,0,0
1400000US06037269601,6037269601,2019,0,0
1400000US06037269602,6037269602,2019,0,0
1400000US06037269700,6037269700,2019,0,0
1400000US06037269800,6037269800,2019,0,0
1400000US06037269903,6037269903,2019,0,0
1400000US06037269905,6037269905,2019,0,0
1400000US06037269906,6037269906,2019,0,0
1400000US06037269907,6037269907,2019,0,0
1400000US06037269908,6037269908,2019,0,0
1400000US06037269909,6037269909,2019,0,0
1400000US06037270101,6037270101,2019,0,0
1400000US06037270102,6037270102,2019,0,0
1400000US06037270200,6037270200,2019,0,0
1400000US06037270300,6037270300,2019,0,0
1400000US06037271100,6037271100,2019,0,0
1400000US06037271200,6037271200,2019,0,0
1400000US06037271300,6037271300,2019,36,36
1400000US06037271400,6037271400,2019,0,0
1400000US06037271500,6037271500,2019,0,0
1400000US06037271600,6037271600,2019,0,0
1400000US06037271702,6037271702,2019,0,0
1400000US06037271703,6037271703,2019,0,0
1400000US06037271704,6037271704,2019,0,0
1400000US06037271801,6037271801,2019,0,0
1400000US06037271803,6037271803,2019,0,0
1400000US06037271804,6037271804,2019,0,0
1400000US06037271901,6037271901,2019,0,0
1400000US06037271902,6037271902,2019,0,0
1400000US06037272100,6037272100,2019,0,0
1400000US06037272201,6037272201,2019,30,30
1400000US06037272202,6037272202,2019,0,0
1400000US06037272301,6037272301,2019,0,0
1400000US06037272302,6037272302,2019,0,0
1400000US06037273100,6037273100,2019,0,0
1400000US06037273200,6037273200,2019,0,0
1400000US06037273300,6037273300,2019,25,24
1400000US06037273403,6037273403,2019,0,0
1400000US06037273404,6037273404,2019,14,14
1400000US06037273502,6037273502,2019,0,0
1400000US06037273600,6037273600,2019,0,0
1400000US06037273700,6037273700,2019,0,0
1400000US06037273800,6037273800,2019,0,0
1400000US06037273902,6037273902,2019,0,0
1400000US06037274100,6037274100,2019,583,117
1400000US06037274202,6037274202,2019,0,0
1400000US06037275101,6037275101,2019,0,0
1400000US06037275102,6037275102,2019,0,0
1400000US06037275200,6037275200,2019,46,22
1400000US06037275311,6037275311,2019,0,0
1400000US06037275312,6037275312,2019,0,0
1400000US06037275313,6037275313,2019,0,0
1400000US06037275400,6037275400,2019,21,20
1400000US06037275500,6037275500,2019,124,123
1400000US06037275603,6037275603,2019,0,0
1400000US06037275604,6037275604,2019,83,82
1400000US06037275605,6037275605,2019,0,0
1400000US06037276000,6037276000,2019,0,0
1400000US06037276101,6037276101,2019,0,0
1400000US06037276102,6037276102,2019,0,0
1400000US06037276400,6037276400,2019,0,0
1400000US06037276500,6037276500,2019,0,0
1400000US06037276601,6037276601,2019,0,0
1400000US06037276605,6037276605,2019,0,0
1400000US06037276606,6037276606,2019,0,0
1400000US06037276607,6037276607,2019,0,0
1400000US06037276608,6037276608,2019,0,0
1400000US06037277000,6037277000,2019,0,0
1400000US06037277100,6037277100,2019,0,0
1400000US06037277200,6037277200,2019,0,0
1400000US06037277400,6037277400,2019,0,0
1400000US06037278001,6037278001,2019,125,122
1400000US06037278102,6037278102,2019,0,0
1400000US06037291110,6037291110,2019,355,334
1400000US06037291120,6037291120,2019,0,0
1400000US06037291130,6037291130,2019,0,0
